NO,시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세금(만원),건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형,위도,경도,구역
2964,서울특별시 노원구 공릉동,5**,8m미만,21.0,전세,202201,25,9000,0,2020.0,공릉로,202203~202403,신규,-,,,단독다가구,37.6393895,127.0693259,3
2966,서울특별시 노원구 공릉동,5**,8m미만,14.0,전세,202201,25,8500,0,2017.0,동일로182길,202201~202301,신규,-,,,단독다가구,37.6238518,127.0760651,1
2967,서울특별시 노원구 공릉동,5**,8m미만,14.0,전세,202201,25,8500,0,2017.0,동일로184길,202202~202302,신규,-,,,단독다가구,37.6243513,127.0758936,1
2968,서울특별시 노원구 공릉동,5**,25m미만,15.0,전세,202201,25,8000,0,2017.0,동일로173가길,202203~202303,신규,-,,,단독다가구,37.6186978,127.0736517,1
2969,서울특별시 노원구 공릉동,5**,8m미만,17.0,전세,202201,25,5500,0,2014.0,동일로186길,-,-,-,,,단독다가구,37.6253484,127.075036,1
2970,서울특별시 노원구 공릉동,5**,8m미만,18.0,전세,202201,25,8000,0,2011.0,동일로186길,-,-,-,,,단독다가구,37.6253484,127.075036,1
2971,서울특별시 노원구 공릉동,5**,12m미만,18.0,전세,202201,25,10000,0,2008.0,동일로176길,202202~202402,신규,-,,,단독다가구,37.6202735,127.0755948,1
2972,서울특별시 노원구 공릉동,4**,8m미만,15.0,전세,202201,25,6000,0,2006.0,공릉로41라길,-,-,-,,,단독다가구,37.6252785,127.0781803,2
2973,서울특별시 노원구 공릉동,1**,8m미만,19.0,전세,202201,25,6500,0,2010.0,화랑로51가길,202202~202402,신규,-,,,단독다가구,37.6249957,127.0921995,2
2974,서울특별시 노원구 공릉동,1**,8m미만,19.0,전세,202201,25,6500,0,2010.0,화랑로51가길,202202~202402,신규,-,,,단독다가구,37.6249957,127.0921995,2
2975,서울특별시 노원구 공릉동,2**,8m미만,20.4,전세,202201,25,11000,0,2011.0,공릉로32길,202202~202302,신규,-,,,단독다가구,37.6219123,127.0807951,2
2976,서울특별시 노원구 공릉동,5**,8m미만,18.0,전세,202201,24,7500,0,2015.0,동일로184길,202202~202302,신규,-,,,단독다가구,37.6243513,127.0758936,1
2977,서울특별시 노원구 공릉동,5**,8m미만,14.0,전세,202201,24,5500,0,2017.0,동일로184길,-,-,-,,,단독다가구,37.6243513,127.0758936,1
2978,서울특별시 노원구 공릉동,4**,8m미만,18.0,전세,202201,24,8000,0,2016.0,공릉로41다길,202202~202302,신규,-,,,단독다가구,37.6252888,127.0784778,2
2979,서울특별시 노원구 공릉동,4**,8m미만,20.0,전세,202201,24,8500,0,2016.0,공릉로41나길,202202~202302,신규,-,,,단독다가구,37.6250551,127.0788344,2
2980,서울특별시 노원구 공릉동,2**,12m미만,33.0,전세,202201,24,10000,0,2018.0,공릉로42길,-,-,-,,,단독다가구,37.6250939,127.0839287,2
2982,서울특별시 노원구 공릉동,3**,8m미만,12.0,전세,202201,24,8000,0,2016.0,공릉로27길,202202~202302,신규,-,,,단독다가구,37.6254985,127.0778742,1
2983,서울특별시 노원구 월계동,2**,8m미만,40.65,전세,202201,24,9000,0,1994.0,초안산로2길,202202~202402,갱신,사용,"9,000",0.0,단독다가구,37.6338158,127.0582095,1
2986,서울특별시 노원구 상계동,1***,8m미만,40.56,전세,202201,24,7000,0,1995.0,동일로237다길,-,-,-,,,단독다가구,37.6762029,127.0523966,7
2987,서울특별시 노원구 공릉동,5**,8m미만,20.0,전세,202201,24,8000,0,2012.0,동일로186길,202202~202302,신규,-,,,단독다가구,37.6253484,127.075036,1
2988,서울특별시 노원구 공릉동,5**,8m미만,15.0,전세,202201,24,9000,0,2018.0,동일로186길,202203~202403,갱신,-,"2,000",35.0,단독다가구,37.6253484,127.075036,1
2989,서울특별시 노원구 공릉동,3**,8m미만,18.0,전세,202201,24,6500,0,2013.0,동일로196길,202202~202302,갱신,-,"6,000",0.0,단독다가구,37.6282688,127.0742061,1
2990,서울특별시 노원구 공릉동,4**,25m미만,54.08,전세,202201,24,25000,0,1978.0,동일로191길,202201~202303,갱신,-,"15,500",0.0,단독다가구,37.6249634,127.0715778,1
2991,서울특별시 노원구 공릉동,5**,8m미만,40.0,전세,202201,24,6500,0,1990.0,동일로182길,-,-,-,,,단독다가구,37.6238518,127.0760651,1
2992,서울특별시 노원구 공릉동,3**,8m미만,17.0,전세,202201,24,10000,0,2017.0,동일로190길,-,-,-,,,단독다가구,37.6266931,127.0757284,1
2993,서울특별시 노원구 공릉동,5**,12m미만,16.0,전세,202201,24,10000,0,2016.0,동일로176길,202202~202302,신규,-,,,단독다가구,37.6202735,127.0755948,1
2994,서울특별시 노원구 공릉동,5**,8m미만,20.0,전세,202201,24,8000,0,2012.0,동일로184길,202202~202302,신규,-,,,단독다가구,37.6243513,127.0758936,1
2995,서울특별시 노원구 상계동,1**,8m미만,31.0,전세,202201,24,11000,0,1993.0,한글비석로44길,-,-,-,,,단독다가구,37.6644543,127.0716957,5
2997,서울특별시 노원구 상계동,1**,8m미만,23.0,전세,202201,24,10000,0,2017.0,한글비석로24라길,202203~202403,신규,-,,,단독다가구,37.6662137,127.0697279,5
3000,서울특별시 노원구 상계동,3**,8m미만,37.83,전세,202201,24,15000,0,,상계로9가길,-,-,-,,,단독다가구,37.6590086,127.0673962,5
3004,서울특별시 노원구 공릉동,3**,8m미만,16.5,전세,202201,23,8500,0,2017.0,동일로196길,202202~202302,신규,-,,,단독다가구,37.6282688,127.0742061,1
3005,서울특별시 노원구 공릉동,5**,8m미만,18.0,전세,202201,23,8500,0,2017.0,동일로186길,202202~202302,신규,-,,,단독다가구,37.6253484,127.075036,1
3006,서울특별시 노원구 공릉동,5**,8m미만,18.0,전세,202201,23,7500,0,2017.0,동일로186길,202202~202302,신규,-,,,단독다가구,37.6253484,127.075036,1
3007,서울특별시 노원구 공릉동,5**,8m미만,20.0,전세,202201,23,8000,0,2012.0,동일로186길,202202~202302,신규,-,,,단독다가구,37.6253484,127.075036,1
3008,서울특별시 노원구 공릉동,5**,8m미만,18.0,전세,202201,23,8500,0,2015.0,동일로184길,202202~202302,신규,-,,,단독다가구,37.6243513,127.0758936,1
3009,서울특별시 노원구 공릉동,5**,12m미만,14.0,전세,202201,23,7500,0,2017.0,동일로184길,202202~202302,신규,-,,,단독다가구,37.6243513,127.0758936,1
3010,서울특별시 노원구 공릉동,4**,8m미만,16.0,전세,202201,23,8500,0,2016.0,공릉로41다길,202202~202302,신규,-,,,단독다가구,37.6252888,127.0784778,2
3011,서울특별시 노원구 하계동,7*,12m미만,23.14,전세,202201,23,8500,0,2007.0,공릉로58마길,202202~202302,신규,-,,,단독다가구,37.6368557,127.0792561,4
3012,서울특별시 노원구 하계동,7*,12m미만,23.14,전세,202201,23,8500,0,2007.0,공릉로58마길,-,-,-,,,단독다가구,37.6368557,127.0792561,4
3014,서울특별시 노원구 월계동,3**,8m미만,13.0,전세,202201,22,5000,0,2010.0,광운로15길,-,-,-,,,단독다가구,37.6217329,127.0584442,1
3015,서울특별시 노원구 월계동,4**,8m미만,18.0,전세,202201,22,10000,0,2015.0,광운로7길,202202~202302,신규,-,,,단독다가구,37.6208683,127.0582248,1
3024,서울특별시 노원구 공릉동,5**,12m미만,16.0,전세,202201,22,8500,0,2015.0,동일로184길,202202~202302,신규,-,,,단독다가구,37.6243513,127.0758936,1
3025,서울특별시 노원구 공릉동,6**,25m미만,49.58,전세,202201,22,9000,0,1983.0,공릉로20길,202201~202401,신규,-,,,단독다가구,37.6194382,127.0790622,2
3027,서울특별시 노원구 공릉동,5**,8m미만,24.0,전세,202201,22,12000,0,2013.0,동일로182길,202202~202302,신규,-,,,단독다가구,37.6238518,127.0760651,1
3028,서울특별시 노원구 공릉동,5**,12m미만,14.0,전세,202201,22,8000,0,2016.0,동일로176길,202202~202302,신규,-,,,단독다가구,37.6202735,127.0755948,1
3029,서울특별시 노원구 공릉동,5**,8m미만,14.0,전세,202201,22,8500,0,2018.0,동일로186길,202202~202402,신규,-,,,단독다가구,37.6253484,127.075036,1
3030,서울특별시 노원구 공릉동,5**,8m미만,18.0,전세,202201,22,8000,0,2013.0,동일로182길,202202~202302,신규,-,,,단독다가구,37.6238518,127.0760651,1
3031,서울특별시 노원구 공릉동,5**,8m미만,15.0,전세,202201,22,7500,0,2017.0,동일로184길,202202~202302,신규,-,,,단독다가구,37.6243513,127.0758936,1
3032,서울특별시 노원구 공릉동,3**,12m미만,13.4,전세,202201,22,9000,0,2018.0,동일로193길,202202~202302,신규,-,,,단독다가구,37.6260364,127.0719136,1
3033,서울특별시 노원구 공릉동,5**,8m미만,18.34,전세,202201,22,5500,0,2014.0,동일로186길,-,-,-,,,단독다가구,37.6253484,127.075036,1
3034,서울특별시 노원구 공릉동,5**,8m미만,19.8,전세,202201,22,10000,0,2017.0,동일로180길,202202~202402,신규,-,,,단독다가구,37.622504,127.0759676,1
3035,서울특별시 노원구 공릉동,5**,8m미만,20.0,전세,202201,22,8500,0,2013.0,동일로184길,202202~202302,신규,-,,,단독다가구,37.6243513,127.0758936,1
3036,서울특별시 노원구 공릉동,1**,25m미만,33.0,전세,202201,22,10000,0,2004.0,화랑로51길,-,-,-,,,단독다가구,37.6250295,127.088761,2
3037,서울특별시 노원구 상계동,4**,12m미만,35.18,전세,202201,22,4500,0,1995.0,한글비석로41가길,-,-,-,,,단독다가구,37.6625354,127.0675617,5
3038,서울특별시 노원구 상계동,1**,12m미만,49.14,전세,202201,22,14000,0,1987.0,노원로26나길,202202~202402,신규,-,,,단독다가구,37.6542597,127.0694906,5
3039,서울특별시 노원구 상계동,1**,12m미만,55.6,전세,202201,22,13000,0,1992.0,상계로12길,202203~202403,신규,-,,,단독다가구,37.6561017,127.0698992,5
3040,서울특별시 노원구 공릉동,4**,8m미만,18.0,전세,202201,21,6300,0,2008.0,공릉로41가길,202202~202302,신규,-,,,단독다가구,37.6253401,127.0790324,2
3041,서울특별시 노원구 공릉동,4**,8m미만,15.0,전세,202201,21,7000,0,2012.0,공릉로43가길,-,-,-,,,단독다가구,37.626768,127.078373,2
3042,서울특별시 노원구 공릉동,2**,12m미만,33.06,전세,202201,21,8400,0,2018.0,공릉로42길,-,-,-,,,단독다가구,37.6250939,127.0839287,2
3043,서울특별시 노원구 공릉동,3**,8m미만,57.41,전세,202201,21,12000,0,1991.0,공릉로27길,202202~202402,갱신,-,"10,000",0.0,단독다가구,37.6254985,127.0778742,1
3044,서울특별시 노원구 공릉동,4**,8m미만,18.0,전세,202201,21,8000,0,2016.0,공릉로41마길,202202~202302,신규,-,,,단독다가구,37.6252697,127.0779284,1
3045,서울특별시 노원구 공릉동,5**,8m미만,19.8,전세,202201,21,10000,0,2015.0,동일로175길,202202~202302,갱신,-,"2,000",40.0,단독다가구,37.6195367,127.073374,1
3046,서울특별시 노원구 공릉동,5**,8m미만,17.0,전세,202201,21,8000,0,2016.0,동일로186길,202202~202302,신규,-,,,단독다가구,37.6253484,127.075036,1
3047,서울특별시 노원구 공릉동,5**,12m미만,20.0,전세,202201,21,8500,0,2016.0,동일로184길,202202~202402,신규,-,,,단독다가구,37.6243513,127.0758936,1
3048,서울특별시 노원구 공릉동,5**,8m미만,19.8,전세,202201,21,8500,0,2013.0,동일로182길,202201~202301,신규,-,,,단독다가구,37.6238518,127.0760651,1
3051,서울특별시 노원구 공릉동,3**,8m미만,57.41,전세,202201,21,12000,0,1991.0,공릉로27길,202202~202402,-,-,,,단독다가구,37.6254985,127.0778742,1
3053,서울특별시 노원구 월계동,2**,8m미만,27.0,전세,202201,21,10500,0,2013.0,월계로53길,202202~202308,신규,-,,,단독다가구,37.6325265,127.0586767,1
3054,서울특별시 노원구 상계동,1***,12m미만,58.0,전세,202201,21,26000,0,2006.0,동일로237나길,202201~202401,갱신,-,"20,000",0.0,단독다가구,37.6756698,127.0531074,7
3055,서울특별시 노원구 상계동,6*,-,33.0,전세,202201,21,4500,0,1996.0,덕릉로119가길,-,-,-,,,단독다가구,37.6695397,127.0795805,6
3056,서울특별시 노원구 상계동,1**,8m미만,18.84,전세,202201,21,10500,0,2017.0,노원로26나길,202202~202402,신규,-,,,단독다가구,37.6542597,127.0694906,5
3057,서울특별시 노원구 상계동,1**,8m미만,18.84,전세,202201,21,10500,0,2017.0,노원로26나길,202202~202402,신규,-,,,단독다가구,37.6542597,127.0694906,5
3058,서울특별시 노원구 하계동,7*,12m미만,20.0,전세,202201,21,8500,0,2007.0,공릉로58마길,202202~202302,신규,-,,,단독다가구,37.6368557,127.0792561,4
3059,서울특별시 노원구 하계동,7*,8m미만,53.51,전세,202201,21,10000,0,1995.0,공릉로58길,202203~202403,신규,-,,,단독다가구,37.633224,127.0725796,1
3060,서울특별시 노원구 공릉동,3**,8m미만,57.41,전세,202201,21,12000,0,1991.0,공릉로27길,202202~202402,신규,-,,,단독다가구,37.6254985,127.0778742,1
3061,서울특별시 노원구 공릉동,5**,8m미만,14.0,전세,202201,20,5000,0,2011.0,동일로186길,-,-,-,,,단독다가구,37.6253484,127.075036,1
3062,서울특별시 노원구 하계동,7*,12m미만,16.5,전세,202201,20,9500,0,2007.0,공릉로58길,202202~202302,신규,-,,,단독다가구,37.633224,127.0725796,1
3065,서울특별시 노원구 상계동,3**,8m미만,29.24,전세,202201,20,8000,0,1989.0,상계로12길,202203~202403,신규,-,,,단독다가구,37.6561017,127.0698992,5
3067,서울특별시 노원구 상계동,4**,25m미만,48.34,전세,202201,20,9000,0,1994.0,한글비석로52길,202203~202403,신규,-,,,단독다가구,37.6673618,127.0666427,5
3068,서울특별시 노원구 상계동,1**,-,30.55,전세,202201,20,7000,0,1972.0,덕릉로,-,-,-,,,단독다가구,37.6454361,127.0491039,2
3070,서울특별시 노원구 공릉동,4**,8m미만,20.0,전세,202201,20,10000,0,2016.0,공릉로,202202~202402,신규,-,,,단독다가구,37.6393895,127.0693259,3
3071,서울특별시 노원구 공릉동,4**,25m미만,15.0,전세,202201,20,10000,0,2017.0,공릉로,202202~202302,신규,-,,,단독다가구,37.6393895,127.0693259,3
3072,서울특별시 노원구 공릉동,4**,8m미만,17.0,전세,202201,20,9000,0,2017.0,공릉로41다길,202202~202212,신규,-,,,단독다가구,37.6252888,127.0784778,2
3073,서울특별시 노원구 공릉동,2**,8m미만,23.0,전세,202201,20,10000,0,2011.0,공릉로32길,202202~202302,신규,-,,,단독다가구,37.6219123,127.0807951,2
3074,서울특별시 노원구 공릉동,5**,8m미만,14.0,전세,202201,20,8000,0,2014.0,동일로184길,202202~202402,신규,-,,,단독다가구,37.6243513,127.0758936,1
3075,서울특별시 노원구 공릉동,5**,8m미만,24.0,전세,202201,20,6000,0,2009.0,동일로180길,-,-,-,,,단독다가구,37.622504,127.0759676,1
3076,서울특별시 노원구 공릉동,5**,8m미만,20.0,전세,202201,20,6000,0,2011.0,동일로186길,-,-,-,,,단독다가구,37.6253484,127.075036,1
3077,서울특별시 노원구 공릉동,3**,8m미만,20.0,전세,202201,20,7500,0,2010.0,동일로196길,202202~202302,신규,-,,,단독다가구,37.6282688,127.0742061,1
3078,서울특별시 노원구 공릉동,5**,8m미만,15.0,전세,202201,20,9000,0,2018.0,동일로186길,202202~202402,신규,-,,,단독다가구,37.6253484,127.075036,1
3081,서울특별시 노원구 월계동,3*,12m미만,17.0,전세,202201,20,6500,0,2010.0,화랑로45길,-,-,-,,,단독다가구,37.6163397,127.0654128,-1
3082,서울특별시 노원구 월계동,4**,8m미만,19.8,전세,202201,20,8500,0,2017.0,광운로7길,202203~202302,신규,-,,,단독다가구,37.6208683,127.0582248,1
3083,서울특별시 노원구 월계동,3**,8m미만,17.0,전세,202201,20,8000,0,2017.0,광운로19가길,202202~202302,신규,-,,,단독다가구,37.6247424,127.0592915,1
3084,서울특별시 노원구 월계동,3**,8m미만,18.24,전세,202201,20,6000,0,2010.0,광운로15길,-,-,-,,,단독다가구,37.6217329,127.0584442,1
3085,서울특별시 노원구 월계동,4**,8m미만,12.0,전세,202201,20,5000,0,1977.0,광운로10길,-,-,-,,,단독다가구,37.6206879,127.059636,1
3086,서울특별시 노원구 상계동,3**,12m미만,45.35,전세,202201,19,10000,0,2001.0,상계로10길,202202~202402,신규,-,,,단독다가구,37.6566006,127.0675967,5
3088,서울특별시 노원구 공릉동,6**,25m미만,12.0,전세,202201,19,8100,0,,동일로174길,202203~202403,신규,-,,,단독다가구,37.6196025,127.0758127,1
3089,서울특별시 노원구 공릉동,4**,8m미만,16.0,전세,202201,19,8500,0,2016.0,공릉로41나길,202202~202302,신규,-,,,단독다가구,37.6250551,127.0788344,2
3090,서울특별시 노원구 공릉동,4**,8m미만,14.0,전세,202201,19,8000,0,2018.0,공릉로,-,-,-,,,단독다가구,37.6393895,127.0693259,3
3092,서울특별시 노원구 공릉동,4**,8m미만,16.0,전세,202201,19,4500,0,2017.0,공릉로,-,-,-,,,단독다가구,37.6393895,127.0693259,3
3093,서울특별시 노원구 하계동,6*,8m미만,13.2,전세,202201,19,7500,0,2016.0,공릉로62가길,202202~202302,신규,-,,,단독다가구,37.6364334,127.072365,3
3094,서울특별시 노원구 월계동,2**,8m미만,18.0,전세,202201,19,6000,0,2017.0,월계로53길,-,-,-,,,단독다가구,37.6325265,127.0586767,1
3095,서울특별시 노원구 월계동,2**,8m미만,30.12,전세,202201,19,7500,0,1994.0,초안산로2길,202202~202402,신규,-,,,단독다가구,37.6338158,127.0582095,1
3097,서울특별시 노원구 상계동,3**,8m미만,36.0,전세,202201,19,10000,0,1993.0,노원로,202202~202402,신규,-,,,단독다가구,35.89808,128.57689,1
3098,서울특별시 노원구 중계동,1**,12m미만,23.0,전세,202201,18,11000,0,2019.0,중계로16길,202201~202401,신규,-,,,단독다가구,37.6509166,127.0839858,4
3099,서울특별시 노원구 상계동,1**,12m미만,59.01,전세,202201,18,13000,0,2004.0,상계로12길,-,-,-,,,단독다가구,37.6561017,127.0698992,5
3100,서울특별시 노원구 상계동,1**,12m미만,59.01,전세,202201,18,13000,0,2004.0,상계로12길,202202~202402,신규,-,,,단독다가구,37.6561017,127.0698992,5
3101,서울특별시 노원구 상계동,1**,8m미만,24.0,전세,202201,18,5500,0,,한글비석로24나길,-,-,-,,,단독다가구,37.6625808,127.0715126,5
3102,서울특별시 노원구 상계동,4**,8m미만,20.0,전세,202201,18,4000,0,1971.0,한글비석로47길,-,-,-,,,단독다가구,37.6597828,127.0660447,5
